track_id,track_name,album,artist_names,primary_artist_id,genres_raw,bucket
0ycGkIqmm8sdfTxtIOXc93,What Appears,Yellowcard,Yellowcard,3zxKH0qp3nBCuPZCZT5Vaf,pop-punk; punk; emo,pop-punk
2C6VpGqLdBWCmp9iXNfEbf,Got Yours,Yellowcard,Yellowcard,3zxKH0qp3nBCuPZCZT5Vaf,pop-punk; punk; emo,pop-punk
3608zwIdUA8NOlOCAuUTLC,A Place We Set Afire,Yellowcard,Yellowcard,3zxKH0qp3nBCuPZCZT5Vaf,pop-punk; punk; emo,pop-punk
5AvqOM1zWMLXIBhB51GYKF,Leave A Light On,Yellowcard,Yellowcard,3zxKH0qp3nBCuPZCZT5Vaf,pop-punk; punk; emo,pop-punk
6qoBWSH01Ar7ZZT2YxJ5FH,The Hurt Is Gone,Yellowcard,Yellowcard,3zxKH0qp3nBCuPZCZT5Vaf,pop-punk; punk; emo,pop-punk
0v3EzRwQKnKOsd1UxjySm9,Empty Street,Yellowcard,Yellowcard,3zxKH0qp3nBCuPZCZT5Vaf,pop-punk; punk; emo,pop-punk
7iUy8QF46R4Z5ToazhMxi0,I'm A Wrecking Ball,Yellowcard,Yellowcard,3zxKH0qp3nBCuPZCZT5Vaf,pop-punk; punk; emo,pop-punk
6aEPl7P0Zpw8rU37cMMwop,Savior's Robes,Yellowcard,Yellowcard,3zxKH0qp3nBCuPZCZT5Vaf,pop-punk; punk; emo,pop-punk
6azcUg0KvVKEabPlwBgOZ0,Fields & Fences,Yellowcard,Yellowcard,3zxKH0qp3nBCuPZCZT5Vaf,pop-punk; punk; emo,pop-punk
4NSZz3qzNESLWfCqglnylo,Shooting Star - 2015 Remaster,Straight Shooter,Bad Company,5AEG63ajney2BoDXi0Vb84,classic rock; aor; southern rock; hard rock,hard rock
36vTL8WP4ZoD1bbUaW0V3E,Bad Company - 2015 Remaster,Bad Company (Deluxe),Bad Company,5AEG63ajney2BoDXi0Vb84,classic rock; aor; southern rock; hard rock,hard rock
3KPwt1LBpt1jVSHz8GXERo,Feel like Makin' Love - 2015 Remaster,Straight Shooter,Bad Company,5AEG63ajney2BoDXi0Vb84,classic rock; aor; southern rock; hard rock,hard rock
5Lk0ZGm0xF3EvOg9xXiXcR,Takin' Care Of Business,Bachman-Turner Overdrive II,Bachman-Turner Overdrive,5q4AzEtCoYJyXjMMoEkSU5,classic rock,rock
4QySZtWymRGNgrwxZOODKF,Don't Look Back,Don't Look Back,Boston,29kkCKKGXheHuoO829FxWK,classic rock; aor,rock
5E89Izp4YhPyNShoxiOJ1u,Rock & Roll Band,Boston,Boston,29kkCKKGXheHuoO829FxWK,classic rock; aor,rock
39C5FuZ8C8M0QI8CrMsPkR,Foreplay / Long Time,Boston,Boston,29kkCKKGXheHuoO829FxWK,classic rock; aor,rock
3r9s7kdZDVgM6cL2wDiKbA,"Oh, Lonesome Me",Pickin On Nashville,The Kentucky Headhunters,2sgj794K3UaW1ApX28ZUhY,southern rock; classic country; country rock,rock
1hh3iFX5vVsiD9LMwUlQeh,Dixieland Delight - Single Edit,The Essential Alabama,Alabama,6rJqqRce0Kvo2dJUXoHleC,classic country; country; country rock; christian country,rock
0mGat0NgAb9PoZMc978Y8O,Mountain Music,The Essential Alabama,Alabama,6rJqqRce0Kvo2dJUXoHleC,classic country; country; country rock; christian country,rock
4f8hBeMXMvssn6HtFAtblo,El Paso,Gunfighter Ballads And Trail Songs,Marty Robbins,0Xi59sEw38vRvwleSAVqoo,classic country; outlaw country,country
5o9LteJdhkA3ndUDz4JVfV,Make You Mine,Dear Life,High Valley,5sQqZtsAbXAoAnvA8iN9kN,country,country
38TozZBUSqO5HA4ya6OxZr,Not An Addict,10: 1993-2003 - Ten Years of K's Choice,K's Choice,1lO13Grp3I1AsIbcACRWvv,alternative rock; folk rock; post-grunge,alternative rock
7rjMG5Lm94fEdQ9XxD5WLg,Don't Bring Me Down,The Essential Electric Light Orchestra,Electric Light Orchestra,7jefIIksOi1EazgRTfW2Pk,art rock,rock
4Vn7TykT27PIygBiZjTR2s,Hotel California - 2013 Remaster,The Very Best of the Eagles (2013 Remaster),Eagles,0ECwFtbIWEVNwjlrfc6xoL,classic rock; yacht rock; soft rock,rock
3u8rXTP2xN3uaDMAezRnS7,LOUD (Fuck It),LOUD (Fuck It),Motionless In White,6MwPCCR936cYfM1dLsGVnl,metalcore; metal; screamo,metal
2Cd9iWfcOpGDHLz6tVA3G4,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),"Shakira, Freshlyground",0EmeFodog0BfCgMzAIvKQp,latin pop; afro soul; afropop; dubstep,electronic
5BSclXJTa9B0iURhUjZo50,La Tortura (feat. Alejandro Sanz),"Fijación Oral, Vol. 1","Shakira, Alejandro Sanz",0EmeFodog0BfCgMzAIvKQp,latin pop,latin
3VAICuY2ax2yCLT7EhNeZE,Time To Say Goodbye,Romanza (Remastered),"Sarah Brightman, Andrea Bocelli",7Ead768rc4ShGxnqtqccU5,opera; musicals,opera
7nmhGcBCUJdX3w7exPVuER,Hello!,The Book Of Mormon (Original Broadway Cast Recording),"Andrew Rannells, Josh Gad, Rory O'Malley, Kevin Duda, Clark Johnsen, Brian Sears, Lewis Cleale, Jason Michael Snow, Scott Barnhardt, Benjamin Schrader",0GxSAKOw8AV0JsEQ0HYY4b,musicals,musicals
0rqivC3hJYNvIa8QfFXHcG,Two By Two,The Book Of Mormon (Original Broadway Cast Recording),"Andrew Rannells, Scott Barnhardt, Benjamin Schrader, Brian Sears, Kevin Duda, Lewis Cleale, Rory O'Malley, Josh Gad, Clark Johnsen, Justin Bohon",0GxSAKOw8AV0JsEQ0HYY4b,musicals,musicals
6nHONTzayrzL11fAGgOxoy,You And Me (But Mostly Me),The Book Of Mormon (Original Broadway Cast Recording),"Josh Gad, Andrew Rannells",4dSQICBjdUIp5iK6RRU2bY,musicals,musicals
6wZy0CFl4eX0AAvCxvXKSn,Hasa Diga Eebowai,The Book Of Mormon (Original Broadway Cast Recording),"Michael Potts, Andrew Rannells, Josh Gad, Michael James Scott, Lawrence Stallings, Rema Webb, Maia Nkenge Wilson, Tommar Wilson, Darlesia Cearcy, John Eric Parker",3LN0smgJZFeHPFy1fcB6uD,musicals,musicals
4KxScFD978w73Hhdi0MODz,Turn It Off,The Book Of Mormon (Original Broadway Cast Recording),"Scott Barnhardt, Justin Bohon, Jason Michael Snow, Kevin Duda, Josh Gad, Brian Sears, Benjamin Schrader, Clark Johnsen, Andrew Rannells, Rory O'Malley",1A4dOeSiYZ0yBf6l5uYY7m,musicals,musicals
3LsJ3LXbdRoefGAYUBStih,I Am Here For You,The Book Of Mormon (Original Broadway Cast Recording),"Josh Gad, Andrew Rannells",4dSQICBjdUIp5iK6RRU2bY,musicals,musicals
2g4A0rHie8fZFTNASTQfgr,All-American Prophet,The Book Of Mormon (Original Broadway Cast Recording),"Andrew Rannells, Lewis Cleale, Jared Gertner, Clark Johnsen, Benjamin Schrader, Kevin Duda, Rory O'Malley, Nick Spangler, Brian Sears, Michael James Scott",0GxSAKOw8AV0JsEQ0HYY4b,musicals,musicals
4QlD6H7KmMYfRsdj7eZgKM,Sal Tlay Ka Siti,The Book Of Mormon (Original Broadway Cast Recording),Nikki M. James,5HHdJNyLkf5ZmTcxId47jT,musicals,musicals
3bwoPEUBk1up6DkiliOAbF,Man Up,The Book Of Mormon (Original Broadway Cast Recording),"Josh Gad, 'The Book of Mormon' Original Broadway Cast Company",4dSQICBjdUIp5iK6RRU2bY,musicals,musicals
6Y3aaO09RktirrXyEAmQWa,Making Things Up Again,The Book Of Mormon (Original Broadway Cast Recording),"Lewis Cleale, Brian Sears, John Eric Parker, Asmeret Gebremichael, Josh Gad, Rema Webb, Rory O'Malley, Scott Barnhardt, Michael James Scott, Nikki M. James",7tihd0CgVerCoDl6LeDHQW,musicals,musicals
7anQXLRMbwtwN0h9gZzrir,Spooky Mormon Hell Dream,The Book Of Mormon (Original Broadway Cast Recording),"Benjamin Schrader, Kevin Duda, Brian Tyree Henry, Maia Nkenge Wilson, Lewis Cleale, Andrew Rannells, Michael Potts",5OPT8oIrU42hqfKMJv0b5B,musicals,musicals
19o2Ro0qtJSduULO2BdVGU,I Believe,The Book Of Mormon (Original Broadway Cast Recording),Andrew Rannells,0GxSAKOw8AV0JsEQ0HYY4b,musicals,musicals
0JEak2DO1y1qXpUPt6v1me,Baptize Me,The Book Of Mormon (Original Broadway Cast Recording),"Josh Gad, Nikki M. James",4dSQICBjdUIp5iK6RRU2bY,musicals,musicals
5wtfuSaZyb2PgCQt33oZNa,I Am Africa,The Book Of Mormon (Original Broadway Cast Recording),"Clark Johnsen, Rory O'Malley, Kevin Duda, Justin Bohon, Brian Sears, Josh Gad, Scott Barnhardt, Benjamin Schrader, Jason Michael Snow",6xWxKaEFEKU3r7AUzUKylT,musicals,musicals
5iOYlbjpdB2WlM5IaIQN2G,Joseph Smith American Moses,The Book Of Mormon (Original Broadway Cast Recording),"Rema Webb, Darlesia Cearcy, Michael Potts, John Eric Parker, Maia Nkenge Wilson, Lawrence Stallings, Tyson Jennette, Michael James Scott, Ta'Rea Campbell, Tommar Wilson",4hz2WQEgpITP9Vc5V5IZE0,musicals,musicals
5QXSm5H0S1PJhU3eouIoRm,Tomorrow Is A Latter Day,The Book Of Mormon (Original Broadway Cast Recording),"Andrew Rannells, Josh Gad, Nikki M. James, 'The Book of Mormon' Original Broadway Cast Company",0GxSAKOw8AV0JsEQ0HYY4b,musicals,musicals
3axMWDdxMgHo6fMT7VuGcd,The Mirror And The Ripper,Beyond Hell / Above Heaven,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
5MZrOnwTMwnUqAMxTNnV7t,Heaven Nor Hell,Beyond Hell / Above Heaven,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
4wp0eQKpGNi78Xlohxi3c3,Who They Are,Beyond Hell / Above Heaven,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
6V2Xo7r2Wc9QJohNRHHoeB,Fallen,Beyond Hell / Above Heaven,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
3bSyqQvNJ5WrdDiEVlQ0OY,A Better Believer,Beyond Hell / Above Heaven,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
2guw2DgZBLrLNeHRbsMNCt,7 Shots,Beyond Hell / Above Heaven,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
2PoT4sxfp0M5lqvCV4XMfr,A New Day,Beyond Hell / Above Heaven,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
3ejiBES85FovlVRKGAjIHG,16 Dollars,Beyond Hell / Above Heaven,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
0hTiTU0yqthnByyZDD3bcc,A Warrior's Call,Beyond Hell / Above Heaven,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
33IL6Zl9yKTAgqWdJlbMFd,Magic Zone,Beyond Hell / Above Heaven,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
47ZNTvN4hAd0iHSFaOo5bM,Evelyn,Beyond Hell / Above Heaven,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
6itWvFfUZcTFPRrmVpE2g5,Being 1,Beyond Hell / Above Heaven,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
3dpEfzvxQO3B39eYH1JbWh,Thanks,Beyond Hell / Above Heaven,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
4ehFuOQd4GaJp08kNvMR3z,Still Counting,Beyond Hell / Above Heaven,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
5H3mjgpNVuSNK7XBsrGyhN,"Intro - Live At Forum, Copenhagen/2010",Live From Beyond Hell / Above Heaven,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
4kgJ8KPFMJX62j1FMEOLKC,"The Mirror And The Ripper - Live At Forum, Copenhagen/2010",Live From Beyond Hell / Above Heaven,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
1AUKBuBZetJbeRzx0JVD4u,"Maybellene I Hofteholder - Live At Forum, Copenhagen/2010",Live From Beyond Hell / Above Heaven,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
1Dq63OdshtBBf5wf1Bes3H,"16 Dollars - Live At Forum, Copenhagen/2010",Live From Beyond Hell / Above Heaven,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
0CuGoIkc1pUSUoQ9dKVExp,"Heaven Nor Hell - Live At Forum, Copenhagen/2010",Live From Beyond Hell / Above Heaven,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
5BA4GRULs7TRG6VjjfT3DB,"Who They Are - Live At Forum, Copenhagen/2010",Live From Beyond Hell / Above Heaven,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
2aQCputvlzizvC8AhHSbWU,"Evelyn - Live At Forum, Copenhagen/2010",Live From Beyond Hell / Above Heaven,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
5EgHgK4iV7PHxM2skEFKhO,"Sad Man's Tongue - Live At Forum, Copenhagen/2010",Live From Beyond Hell / Above Heaven,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
6tMmTAENxnW19vEO9BiBsj,"7 Shots - Live At Forum, Copenhagen/2010",Live From Beyond Hell / Above Heaven,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
6rV5eLFJM1bAQWbWjYsMyI,"Pool Of Booze, Booze, Booza/BOA - Live At Forum, Copenhagen/2010",Live From Beyond Hell / Above Heaven,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
4947boJyNoxPmRGMN8O0Ix,"A Warrior's Call - Live At Forum, Copenhagen/2010",Live From Beyond Hell / Above Heaven,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
78gEMHCpJwxe1zhdh9TinT,"The Garden’s Tale - Live At Forum, Copenhagen/2010",Live From Beyond Hell / Above Heaven,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
52i8AANDF6pLspuSINoyxj,"Fallen - Live At Forum, Copenhagen/2010",Live From Beyond Hell / Above Heaven,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
3UqXOoVqVZMBlUjl8CKtwb,"Thanks - Live At Forum, Copenhagen/2010",Live From Beyond Hell / Above Heaven,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
6rLqQWyOgQJtGfe6MmEqHa,"The Human Instrument - Live At Forum, Copenhagen/2010",Live From Beyond Hell / Above Heaven,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
5yVa8SbWZInklKYrATbqr1,"Angelfuck - Live At House Of Blues, Anaheim/2011",Live From Beyond Hell / Above Heaven,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
33FPIqRYemHmFOnMLQnooi,"Still Counting - Live At House Of Blues, Anaheim/2011",Live From Beyond Hell / Above Heaven,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
1TA7PVGVjt7ZgscNu99Fdo,"I Only Wanna Be With You - Live At House Of Blues, Anaheim/2011",Live From Beyond Hell / Above Heaven,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
0YHXTguoH2in9EvMhCtxMH,Let's Shake Some Dust,Outlaw Gentlemen & Shady Ladies,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
0MT2Bx4JgzybDXWyQPDV7g,Pearl Hart,Outlaw Gentlemen & Shady Ladies,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
0XhrFdPqMsH40f7Z0gAHpi,The Nameless One,Outlaw Gentlemen & Shady Ladies,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
3siZ8Gr2G9zelmm1NZOmP3,Dead But Rising,Outlaw Gentlemen & Shady Ladies,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
1ytnA1FbeY4C4WsxtbVt1a,Cape Of Our Hero,Outlaw Gentlemen & Shady Ladies,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
5DRP9X5EivS5XklFqqu9Gh,Room 24,Outlaw Gentlemen & Shady Ladies,"Volbeat, King Diamond",0L5fC7Ogm2YwgqVCRcF1bT,rock; metal; heavy metal; speed metal,metal
101BaITut2SroBfpBZuFBx,The Hangman's Body Count,Outlaw Gentlemen & Shady Ladies,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
3Q9z9Kkx0xCu9BL8gWEsMB,My Body,Outlaw Gentlemen & Shady Ladies,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
1wnq9TwifJ9ipLUFsm8vKx,Lola Montez,Outlaw Gentlemen & Shady Ladies,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
3lQIYJk2VrpvzZFOPR3ZPD,Black Bart,Outlaw Gentlemen & Shady Ladies,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
3NYIzP0R103f8s95OIxWpZ,Lonesome Rider,Outlaw Gentlemen & Shady Ladies,"Volbeat, Sarah Blackwood",0L5fC7Ogm2YwgqVCRcF1bT,rock; metal; psychobilly; rockabilly,metal
7IjRKsKamBzrdKVgGMXHZT,The Sinner Is You,Outlaw Gentlemen & Shady Ladies,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
5SP3MQuYB2tqhhFx0Ukk3s,Doc Holliday,Outlaw Gentlemen & Shady Ladies,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
1Fekh45eTzyteap9YgmOr1,Our Loved Ones,Outlaw Gentlemen & Shady Ladies,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
01xSUsY68E0hSIZeo1P2LF,The Devil's Bleeding Crown,Seal The Deal & Let's Boogie (Deluxe),Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
5JgcHk5S6Z08WUQhfKqdZY,Marie Laveau,Seal The Deal & Let's Boogie (Deluxe),Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
45rKHEh7ozugXn8hNaxJLi,The Bliss,Seal The Deal & Let's Boogie (Deluxe),Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
2cTCnf9AjwWx61f5O9illN,The Gates Of Babylon,Seal The Deal & Let's Boogie (Deluxe),Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
6Wf1pFVNJ9ATGUXWcuprDH,Let It Burn,Seal The Deal & Let's Boogie (Deluxe),Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
2epeHWBtAKW6nq5FE7Mfq0,Black Rose,Seal The Deal & Let's Boogie (Deluxe),"Volbeat, Danko Jones",0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
6SLmlZz1qZfw9xN145lm2K,Rebound,Seal The Deal & Let's Boogie (Deluxe),Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
2dISvWrycbCyNpRoT6Y1Od,Mary Jane Kelly,Seal The Deal & Let's Boogie (Deluxe),Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
3BinO0iLP0eT1vKD6SxlSk,Goodbye Forever,Seal The Deal & Let's Boogie (Deluxe),Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
1ibOpk2G4mtHfWE87k5Pou,Seal The Deal,Seal The Deal & Let's Boogie (Deluxe),Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
74cZUuXyGkV2w6yaTFf835,Battleship Chains,Seal The Deal & Let's Boogie (Deluxe),Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
05ljDPnFKrE0vmFynfGg43,You Will Know,Seal The Deal & Let's Boogie (Deluxe),Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
7KEdgW57wQlz0wAB4wRDWB,The Loa's Crossroad,Seal The Deal & Let's Boogie (Deluxe),Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
05Z0c4TCmH7kDqqFQzhBFA,Slaytan,Seal The Deal & Let's Boogie (Deluxe),Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
7fC2VKgYfCW68vlMhmcaAj,For Evigt,Seal The Deal & Let's Boogie (Deluxe),"Volbeat, Johan Olsen",0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
0iAl3KElI8PxLbAa2h7yDN,Black Rose,Seal The Deal & Let's Boogie (Deluxe),Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
43cEZK1hX7iMBZu2QiMsZX,The Devil's Bleeding Crown - Live,Seal The Deal & Let's Boogie (Deluxe),Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
7HyEcQge7Nj46xNFpKrsi5,Seal The Deal,Seal The Deal & Let's Boogie,Volbeat,0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
1Po4pby30EDHDFUKGE9hgJ,Black Rose,Seal The Deal & Let's Boogie,"Volbeat, Danko Jones",0L5fC7Ogm2YwgqVCRcF1bT,rock; metal,metal
1SF5b1S8BzKzxlwG3S67bu,Blank Space,"Punk Goes Pop, Vol. 6",I Prevail,3Uobr6LgQpBbk6k4QGAb3V,metalcore,metal
4lSbeIrIcgPrBXHdNrJF5K,Breathe,Breathe,Through Fire,1SPVRGHIGb9TJxBKQ9O9XT,alternative metal; alternative rock,alternative rock
6MQy9nO8qYyQQuiZwWamf8,Rock & Roll Band,Boston,Boston,29kkCKKGXheHuoO829FxWK,classic rock; aor,rock
49NkStmQ5rEdAPluJGmvEX,Sweet Home Alabama,70s Classic Rock,Lynyrd Skynyrd,4MVyzYMgTwdP7Z49wAZHx0,southern rock; classic rock; rock,rock
2h03TyqUWCAYuxrKPTEj7n,All Right Now,70s Classic Rock,Free,2e53aHBQdCMKWqHDuyJsjC,classic rock; blues rock,rock
3cNHj5ns97x7tJotZ8fkcl,Balinese,The ZZ Top Sixpack,ZZ Top,2AM4ilv6UzW0uMRuqKtDgN,southern rock; classic rock; blues rock; rock,rock
48MQDFkvHlGnRQyUx6ZXVe,I Just Want to Make Love to You,Foghat,Foghat,6x33CmZWo2Ve4hxYl2Craq,classic rock; southern rock,rock
4DhbiXEuV7JxSR0wuqetTa,Free Ride,They Only Come Out At Night,The Edgar Winter Group,7j9PMegEgVN1fNp8NZXNCI,classic rock,rock
4MYb7NWLwXNDB7bYs3HeX8,Slow Ride - Edit,Slow Ride / Save Your Loving (For Me),Foghat,6x33CmZWo2Ve4hxYl2Craq,classic rock; southern rock,rock
7Mel9ZncELso6w1eNsU9jk,Tuesday's Gone,Dazed and Confused,Lynyrd Skynyrd,4MVyzYMgTwdP7Z49wAZHx0,southern rock; classic rock; rock,rock
1GqlvSEtMx5xbGptxOTTyk,Peace of Mind,Boston,Boston,29kkCKKGXheHuoO829FxWK,classic rock; aor,rock
1QEEqeFIZktqIpPI4jSVSF,More Than a Feeling,Boston,Boston,29kkCKKGXheHuoO829FxWK,classic rock; aor,rock
7afO4Ir7ClnPjUNzdLJSiY,"40 Days, 40 Nights",Lo-Fi,Rick Brantley,6h3wqUB7KaaguF9qQK6nHp,,other
333nLXIkj5thGuWvIymETt,Lifeline,Exhale,Thousand Foot Krutch,6GfiCQDFYANz5wUkSmb3Dr,christian rock; christian alternative rock; rap metal,alternative rock
6WaYiQUPel70HUaCZj5eND,Scars,Lifelines,I Prevail,3Uobr6LgQpBbk6k4QGAb3V,metalcore,metal
6T38YYdc9GkLO07TRI3li2,Stuck In Your Head,Lifelines,I Prevail,3Uobr6LgQpBbk6k4QGAb3V,metalcore,metal
0ofLz0b9mmXXvDgQp7XPRd,Lifelines,Lifelines,I Prevail,3Uobr6LgQpBbk6k4QGAb3V,metalcore,metal
44M12pkcMqqdbNNooHCZ6C,Come And Get It,Lifelines,I Prevail,3Uobr6LgQpBbk6k4QGAb3V,metalcore,metal
1yryMsXAGBK79VOrGe1qEe,Chaos,Lifelines,I Prevail,3Uobr6LgQpBbk6k4QGAb3V,metalcore,metal
6c9xVWbPeVPgrmWTYYeMTr,Alone,Lifelines,I Prevail,3Uobr6LgQpBbk6k4QGAb3V,metalcore,metal
1biv377kXl3TcHMdJp92T9,Outcast,Lifelines,I Prevail,3Uobr6LgQpBbk6k4QGAb3V,metalcore,metal
46QdfDL0LnGlHLKmREiXP5,RISE,Lifelines,I Prevail,3Uobr6LgQpBbk6k4QGAb3V,metalcore,metal
1PKrNYT7TsJVHsbpBYRwfJ,Already Dead,Lifelines,I Prevail,3Uobr6LgQpBbk6k4QGAb3V,metalcore,metal
26T6okQX8PAjIkuE96dBR3,Pull The Plug,Lifelines,I Prevail,3Uobr6LgQpBbk6k4QGAb3V,metalcore,metal
3BAVKeHXjW1IvxyZkyTdVh,One More Time,Lifelines,I Prevail,3Uobr6LgQpBbk6k4QGAb3V,metalcore,metal
4Qt5o43KerMzgh0PNPm6Q1,My Heart I Surrender,Lifelines,I Prevail,3Uobr6LgQpBbk6k4QGAb3V,metalcore,metal
4Cp2sF1lshGmQTqqi1YB5W,Worst Part Of Me,Lifelines,I Prevail,3Uobr6LgQpBbk6k4QGAb3V,metalcore,metal
43BnxEf8eGC4tJjV014xiw,Heart Vs. Mind,Heart Vs. Mind,I Prevail,3Uobr6LgQpBbk6k4QGAb3V,metalcore,metal
3DKpxPyPN4Ux2B43O9a7kH,Crossroads,Heart Vs. Mind,I Prevail,3Uobr6LgQpBbk6k4QGAb3V,metalcore,metal
4dhXwXbotkIV3RsOtEowfm,"Love, Lust, And Liars",Heart Vs. Mind,I Prevail,3Uobr6LgQpBbk6k4QGAb3V,metalcore,metal
3RTJUF06dyCIDgVciUOj46,Face Your Demons,Heart Vs. Mind,I Prevail,3Uobr6LgQpBbk6k4QGAb3V,metalcore,metal
5WibC5Tk7897UqOncqkZvL,The Enemy,Heart Vs. Mind,I Prevail,3Uobr6LgQpBbk6k4QGAb3V,metalcore,metal
0j7FBgnRecmn8VT7M5NSV8,My Heart I Surrender,Heart Vs. Mind,I Prevail,3Uobr6LgQpBbk6k4QGAb3V,metalcore,metal
6Yxnzpbju07VFvjyGtQKus,Deceivers,Heart Vs. Mind,I Prevail,3Uobr6LgQpBbk6k4QGAb3V,metalcore,metal
0MvdlqGaeUMHowYxwagXeT,Rich,HERO,Maren Morris,6WY7D3jk8zTrHtmkqqo5GI,country,country
3wPVu6a0gdXPSJ1Qj7fWRX,Jekyll And Hyde,Got Your Six (Deluxe),Five Finger Death Punch,5t28BP42x2axFnqOOMg3CM,metal; groove metal; heavy metal; hard rock; rock,metal
51EmxIMMOFEY3G6REpX9Ze,House Of The Rising Sun,The Wrong Side Of Heaven And The Righteous Side Of Hell (Volume 2),Five Finger Death Punch,5t28BP42x2axFnqOOMg3CM,metal; groove metal; heavy metal; hard rock; rock,metal
4zSJweaLTgq0989C7OeXAu,I Apologize,Got Your Six (Deluxe),Five Finger Death Punch,5t28BP42x2axFnqOOMg3CM,metal; groove metal; heavy metal; hard rock; rock,metal
